search_id,id,source,pmid,pmcid,doi,title,authorString,journalTitle,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,issue,versionNumber
generic_name,30097532,MED,30097532,PMC6210229,10.1074/mcp.ra118.000799,Glycomics@ExPASy: Bridging the Gap.,"Mariethoz J, Alocci D, Gastaldello A, Horlacher O, Gasteiger E, Rojas-Macias M, Karlsson NG, Packer NH, Lisacek F.",Mol Cell Proteomics,17,2018,1535-9476; 1535-9484; ,2164-2176,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,15,Y,Y,N,Y,N,2018-08-12,2018-08-10,11,NA
generic_name,PMC7121563,PMC,NA,PMC7121563,NA,Ontology Development for the Immune Epitope Database,"Greenbaum J, Vita R, Zarebski L, Sette A, Peters B.",Bioinformatics for Immunomics,3,2009,NA,47-56,chapter-article,Y,Y,Y,Y,N,N,0,N,Y,N,N,N,2020-04-11,2009-08-08,NA,NA
generic_name,28552198,MED,28552198,PMC5473734,10.1016/j.ajhg.2017.04.015,Evaluating the Clinical Validity of Gene-Disease Associations: An Evidence-Based Framework Developed by the Clinical Genome Resource.,"Strande NT, Riggs ER, Buchanan AH, Ceyhan-Birsoy O, DiStefano M, Dwight SS, Goldstein J, Ghosh R, Seifert BA, Sneddon TP, Wright MW, Milko LV, Cherry JM, Giovanni MA, Murray MF, O'Daniel JM, Ramos EM, Santani AB, Scott AF, Plon SE, Rehm HL, Martin CL, Berg JS.",Am J Hum Genet,100,2017,0002-9297; 1537-6605; ,895-906,research-article; journal article,N,Y,N,Y,N,Y,151,Y,Y,N,Y,Y,2017-05-29,2017-05-25,6,NA
generic_name,28553317,MED,28553317,PMC5427079,10.3389/fgene.2017.00055,Meta Analysis of Human AlzGene Database: Benefits and Limitations of Using <i>C. elegans</i> for the Study of Alzheimer's Disease and Co-morbid Conditions.,"Vahdati Nia B, Kang C, Tran MG, Lee D, Murakami S.",Front Genet,8,2017,1664-8021,55,research-article; journal article,Y,Y,N,Y,N,Y,6,Y,Y,N,Y,N,2017-05-29,2017-05-12,NA,NA
generic_name,24217912,MED,24217912,PMC3965098,10.1093/nar/gkt1026,The Human Phenotype Ontology project: linking molecular biology and disease through phenotype data.,"Köhler S, Doelken SC, Mungall CJ, Bauer S, Firth HV, Bailleul-Forestier I, Black GC, Brown DL, Brudno M, Campbell J, FitzPatrick DR, Eppig JT, Jackson AP, Freson K, Girdea M, Helbig I, Hurst JA, Jähn J, Jackson LG, Kelly AM, Ledbetter DH, Mansour S, Martin CL, Moss C, Mumford A, Ouwehand WH, Park SM, Riggs ER, Scott RH, Sisodiya S, Van Vooren S, Wapner RJ, Wilkie AO, Wright CF, Vulto-van Silfhout AT, de Leeuw N, de Vries BB, Washingthon NL, Smith CL, Westerfield M, Schofield P, Ruef BJ, Gkoutos GV, Haendel M, Smedley D, Lewis SE, Robinson PN.",Nucleic Acids Res,42,2014,0305-1048; 1362-4962; ,D966-74,"research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural",Y,Y,Y,Y,N,N,390,Y,Y,N,Y,Y,2013-11-13,2013-11-11,database issue,NA
generic_name,26192085,MED,26192085,PMC4718403,10.1038/nmeth.3484,Phenolyzer: phenotype-based prioritization of candidate genes for human diseases.,"Yang H, Robinson PN, Wang K.",Nat Methods,12,2015,1548-7091; 1548-7105; ,841-843,"research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,163,Y,Y,N,Y,Y,2015-07-21,2015-07-20,9,NA
generic_name,18033805,MED,18033805,PMC2238846,10.1093/nar/gkm1021,PRIDE: new developments and new datasets.,"Jones P, Côté RG, Cho SY, Klie S, Martens L, Quinn AF, Thorneycroft D, Hermjakob H.",Nucleic Acids Res,36,2008,0305-1048; 1362-4962; ,D878-83,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,83,Y,Y,N,N,N,2009-12-24,2007-11-22,database issue,NA
generic_name,27142216,MED,27142216,PMC5429001,10.1093/bib/bbw036,Ontology-based annotations and semantic relations in large-scale (epi)genomics data.,"Galeota E, Pelizzola M.",Brief Bioinform,18,2017,1467-5463; 1477-4054; ,403-412,research-article; journal article,Y,Y,N,Y,N,Y,4,Y,Y,N,Y,N,2016-05-05,2017-05-01,3,NA
generic_name,21347005,MED,21347005,PMC3041354,NA,Building an ontology for pressure ulcer risk assessment to allow data sharing and comparisons across hospitals.,"Kim H, Choi J, Secalag L, Dibsie L, Boxwala A, Ohno-Machado L.",AMIA Annu Symp Proc,2010,2010,1942-597x,382-386,research-article; journal article,N,Y,Y,Y,N,N,2,Y,Y,N,N,N,2011-02-25,2010-11-13,NA,NA
generic_name,32396860,MED,32396860,PMC7328015,10.1016/j.ccell.2020.04.012,Comprehensive Analysis of Genetic Ancestry and Its Molecular Correlates in Cancer.,"Carrot-Zhang J, Chambwe N, Damrauer JS, Knijnenburg TA, Robertson AG, Yau C, Zhou W, Berger AC, Huang KL, Newberg JY, Mashl RJ, Romanel A, Sayaman RW, Demichelis F, Felau I, Frampton GM, Han S, Hoadley KA, Kemal A, Laird PW, Lazar AJ, Le X, Oak N, Shen H, Wong CK, Zenklusen JC, Ziv E, Cancer Genome Atlas Analysis Network, Cherniack AD, Beroukhim R.",Cancer Cell,37,2020,1535-6108; 1878-3686; ,639-654.e6,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,50,Y,Y,Y,Y,Y,2020-05-14,2020-05-01,5,NA
generic_name,31155484,MED,31155484,PMC6609489,10.1016/j.stem.2019.04.021,Direct Reprogramming of Human Neurons Identifies MARCKSL1 as a Pathogenic Mediator of Valproic Acid-Induced Teratogenicity.,"Chanda S, Ang CE, Lee QY, Ghebrial M, Haag D, Shibuya Y, Wernig M, Südhof TC.",Cell Stem Cell,25,2019,1934-5909; 1875-9777; ,103-119.e6,"research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,11,Y,Y,Y,Y,Y,2019-06-03,2019-05-30,1,NA
generic_name,24103636,MED,24103636,PMC4126066,10.1186/2041-1480-4-21,Enrichment analysis applied to disease prognosis.,"Machado CM, Freitas AT, Couto FM.",J Biomed Semantics,4,2013,2041-1480,21,research-article; journal article,Y,Y,Y,Y,N,Y,2,Y,Y,N,Y,Y,2013-10-11,2013-10-08,1,NA
generic_name,26673408,MED,26673408,PMC4674013,10.4137/bbi.s35237,DDA: A Novel Network-Based Scoring Method to Identify Disease-Disease Associations.,"Suratanee A, Plaimas K.",Bioinform Biol Insights,9,2015,1177-9322,175-186,research-article; journal article,Y,Y,N,Y,N,Y,10,Y,Y,N,Y,N,2015-12-24,2015-12-08,NA,NA
generic_name,PMC7685234,PMC,NA,PMC7685234,NA,"15th Annual Sickle Cell and Thalassaemia, 1st EHA European Sickle Cell Conference, and 60th Anniversary of BSH Abstract Book",NA,Hemasphere,4,2020,2572-9241,NA,abstract,Y,Y,Y,Y,N,N,0,N,Y,N,N,N,2020-11-30,2020-10-01,suppl 3,NA
generic_name,21478484,MED,21478484,PMC3072770,10.1093/database/bar010,The Rat Genome Database pathway portal.,"Petri V, Shimoyama M, Hayman GT, Smith JR, Tutaj M, de Pons J, Dwinell MR, Munzenmaier DH, Twigger SN, Jacob HJ, RGD Team.",Database (Oxford),2011,2011,1758-0463,bar010,research-article; journal article,Y,Y,Y,Y,N,N,12,Y,Y,N,Y,N,2011-04-12,2011-04-08,NA,NA
generic_name,18660883,MED,18660883,PMC2553094,NA,Accessing and integrating data and knowledge for biomedical research.,"Burgun A, Bodenreider O.",Yearb Med Inform,NA,2008,0943-4747; 2364-0502; ,91-101,"research support, n.i.h., intramural; research-article; review; journal article",N,Y,Y,Y,N,N,20,Y,Y,N,Y,N,2009-12-24,2008-01-01,NA,NA
generic_name,27203685,MED,27203685,PMC4874630,10.1371/journal.pcbi.1004941,Reactome from a WikiPathways Perspective.,"Bohler A, Wu G, Kutmon M, Pradhana LA, Coort SL, Hanspers K, Haw R, Pico AR, Evelo CT.",PLoS Comput Biol,12,2016,1553-734x; 1553-7358; ,e1004941,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,15,Y,Y,N,Y,Y,2016-05-21,2016-05-20,5,NA
generic_name,26269219,MED,26269219,PMC5042036,10.1111/pbi.12449,Translational genomics for plant breeding with the genome sequence explosion.,"Kang YJ, Lee T, Lee J, Shim S, Jeong H, Satyawan D, Kim MY, Lee SH.",Plant Biotechnol J,14,2016,1467-7644; 1467-7652; ,1057-1069,"research support, non-u.s. gov't; review-article; review; journal article",Y,Y,N,Y,N,N,18,Y,Y,N,Y,N,2015-08-15,2015-08-13,4,NA
generic_name,28253937,MED,28253937,PMC5335794,10.1186/s13326-017-0121-5,"Therapeutic indications and other use-case-driven updates in the drug ontology: anti-malarials, anti-hypertensives, opioid analgesics, and a large term request.","Hogan WR, Hanna J, Hicks A, Amirova S, Bramblett B, Diller M, Enderez R, Modzelewski T, Vasconcelos M, Delcher C.",J Biomed Semantics,8,2017,2041-1480,10,research-article; journal article,Y,Y,N,Y,N,N,6,Y,Y,N,Y,Y,2017-03-04,2017-03-03,1,NA
generic_name,30414395,MED,30414395,PMC6626639,10.1016/j.jaci.2018.10.033,Human and computational models of atopic dermatitis: A review and perspectives by an expert panel of the International Eczema Council.,"Eyerich K, Brown SJ, Perez White BE, Tanaka RJ, Bissonette R, Dhar S, Bieber T, Hijnen DJ, Guttman-Yassky E, Irvine A, Thyssen JP, Vestergaard C, Werfel T, Wollenberg A, Paller AS, Reynolds NJ.",J Allergy Clin Immunol,143,2019,0091-6749; 1097-6825; ,36-45,"research support, non-u.s. gov't; research-article; review; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,10,Y,Y,N,Y,N,2018-11-11,2018-11-07,1,NA
generic_name,28329686,MED,28329686,PMC5429029,10.1016/j.celrep.2017.02.072,Demethylated HSATII DNA and HSATII RNA Foci Sequester PRC1 and MeCP2 into Cancer-Specific Nuclear Bodies.,"Hall LL, Byron M, Carone DM, Whitfield TW, Pouliot GP, Fischer A, Jones P, Lawrence JB.",Cell Rep,18,2017,2211-1247,2943-2956,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,34,Y,Y,Y,Y,N,2017-03-23,2017-03-01,12,NA
generic_name,19208184,MED,19208184,PMC2646250,10.1186/1471-2105-10-s2-s1,Ontology-driven indexing of public datasets for translational bioinformatics.,"Shah NH, Jonquet C, Chiang AP, Butte AJ, Chen R, Musen MA.",BMC Bioinformatics,10 Suppl 2,2009,1471-2105,S1,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,Y,Y,N,N,46,Y,Y,N,Y,Y,2009-12-23,2009-02-05,NA,NA
generic_name,21963522,MED,21963522,PMC7098809,10.1016/j.drudis.2011.09.013,Empowering industrial research with shared biomedical vocabularies.,"Harland L, Larminie C, Sansone SA, Popa S, Marshall MS, Braxenthaler M, Cantor M, Filsell W, Forster MJ, Huang E, Matern A, Musen M, Saric J, Slater T, Wilson J, Lynch N, Wise J, Dix I.",Drug Discov Today,16,2011,1359-6446; 1878-5832; ,940-947,research-article; review; journal article,N,Y,N,Y,N,N,10,Y,Y,N,Y,N,2011-10-06,2011-09-23,21-22,NA
generic_name,21347161,MED,21347161,PMC3041561,NA,Analysis of AML Genes in Dysregulated Molecular Networks.,"Lee E, Jung H, Radivojac P, Kim JW, Lee D.",Summit Transl Bioinform,2009,2009,2153-6430,1-18,research-article; journal article,Y,Y,Y,Y,N,N,0,Y,Y,N,Y,Y,2011-02-25,2009-03-01,NA,NA
generic_name,24682735,MED,24682735,PMC4030636,10.1093/database/bau027,The eGenVar data management system--cataloguing and sharing sensitive data and metadata for the life sciences.,"Razick S, Močnik R, Thomas LF, Ryeng E, Drabløs F, Sætrom P.",Database (Oxford),2014,2014,1758-0463,bau027,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,N,2,Y,Y,N,Y,N,2014-04-01,2014-03-28,NA,NA
generic_name,28299322,MED,28299322,PMC5337312,10.1155/2017/2858423,Semantic Health Knowledge Graph: Semantic Integration of Heterogeneous Medical Knowledge and Services.,"Shi L, Li S, Yang X, Qi J, Pan G, Zhou B.",Biomed Res Int,2017,2017,2314-6133; 2314-6141; ,2858423,research-article; journal article,Y,Y,N,Y,N,N,10,Y,Y,N,Y,N,2017-03-17,2017-02-12,NA,NA
generic_name,30384176,MED,30384176,PMC6279243,10.1016/j.compbiomed.2018.10.021,Identification of key differentially expressed MicroRNAs in cancer patients through pan-cancer analysis.,"Hu Y, Dingerdissen H, Gupta S, Kahsay R, Shanker V, Wan Q, Yan C, Mazumder R.",Comput Biol Med,103,2018,0010-4825; 1879-0534; ,183-197,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,13,Y,Y,N,Y,Y,2018-11-02,2018-10-22,NA,NA
generic_name,27076901,MED,27076901,PMC4830068,10.1186/s13326-016-0061-5,Extending gene ontology in the context of extracellular RNA and vesicle communication.,"Cheung KH, Keerthikumar S, Roncaglia P, Subramanian SL, Roth ME, Samuel M, Anand S, Gangoda L, Gould S, Alexander R, Galas D, Gerstein MB, Hill AF, Kitchen RR, Lötvall J, Patel T, Procaccini DC, Quesenberry P, Rozowsky J, Raffai RL, Shypitsyna A, Su AI, Théry C, Vickers K, Wauben MH, Mathivanan S, Milosavljevic A, Laurent LC.",J Biomed Semantics,7,2016,2041-1480,19,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,13,Y,Y,N,Y,Y,2016-04-15,2016-04-12,NA,NA
generic_name,21208444,MED,21208444,PMC3024228,10.1186/1471-2148-11-4,Phylogenomics of phosphoinositide lipid kinases: perspectives on the evolution of second messenger signaling and drug discovery.,"Brown JR, Auger KR.",BMC Evol Biol,11,2011,1471-2148,4,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,Y,50,Y,Y,N,Y,N,2011-01-12,2011-01-05,NA,NA
generic_name,26473511,MED,26473511,PMC4877036,10.1111/andr.12109,Improved detection of disease-associated variation by sex-specific characterization and prediction of genes required for fertility.,"Ho NR, Huang N, Conrad DF.",Andrology,3,2015,2047-2919; 2047-2927; ,1140-1149,"comparative study; research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,1,Y,Y,N,Y,Y,2015-10-17,2015-10-16,6,NA
generic_name,18048122,MED,18048122,PMC2574433,10.1504/ijbra.2005.006903,BioStar models of clinical and genomic data for biomedical data warehouse design.,"Wang L, Zhang A, Ramanathan M.",Int J Bioinform Res Appl,1,2005,1744-5485; 1744-5493; ,63-80,"research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,N,Y,N,N,2,Y,Y,N,Y,Y,2009-12-23,2005-01-01,1,NA
generic_name,30310060,MED,30310060,PMC6181989,10.1038/s41467-018-06664-6,Predicting CTCF-mediated chromatin interactions by integrating genomic and epigenomic features.,"Kai Y, Andricovich J, Zeng Z, Zhu J, Tzatsos A, Peng W.",Nat Commun,9,2018,2041-1723,4221,"research support, n.i.h., intramural; research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,14,Y,Y,Y,Y,Y,2018-10-13,2018-10-11,1,NA
generic_name,23799078,MED,23799078,PMC3682960,10.1371/journal.pone.0066164,Leucine-rich repeat kinase 2 (LRRK2)-deficient rats exhibit renal tubule injury and perturbations in metabolic and immunological homeostasis.,"Ness D, Ren Z, Gardai S, Sharpnack D, Johnson VJ, Brennan RJ, Brigham EF, Olaharski AJ.",PLoS One,8,2013,1932-6203,e66164,research-article; journal article,Y,Y,Y,Y,N,Y,43,Y,Y,Y,Y,N,2013-06-28,2013-06-14,6,NA
generic_name,26934861,MED,26934861,PMC4776156,10.1038/srep22462,4C-seq revealed long-range interactions of a functional enhancer at the 8q24 prostate cancer risk locus.,"Cai M, Kim S, Wang K, Farnham PJ, Coetzee GA, Lu W.",Sci Rep,6,2016,2045-2322,22462,"research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,20,Y,Y,N,Y,Y,2016-03-04,2016-03-03,NA,NA
generic_name,23424115,MED,23424115,PMC3581590,NA,Epigenomic model of cardiac enhancers with application to genome wide association studies.,"Sahu AD, Aniba R, Chang YP, Hannenhalli S.",Pac Symp Biocomput,NA,2013,2335-6928; 2335-6936; ,92-102,"research support, non-u.s. gov't; research-article; validation study; journal article; research support, n.i.h., extramural",N,Y,Y,Y,N,N,1,Y,Y,N,Y,Y,2013-02-21,2013-01-01,NA,NA
generic_name,25019165,MED,25019165,PMC4096511,10.1371/journal.pone.0102065,TRPC6 single nucleotide polymorphisms and progression of idiopathic membranous nephropathy.,"Hofstra JM, Coenen MJ, Schijvenaars MM, Berden JH, van der Vlag J, Hoefsloot LH, Knoers NV, Wetzels JF, Nijenhuis T.",PLoS One,9,2014,1932-6203,e102065,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,N,6,Y,Y,Y,Y,Y,2014-07-15,2014-07-14,7,NA
generic_name,30850588,MED,30850588,PMC6408502,10.1038/s41467-019-08480-y,Deciphering the complex role of thrombospondin-1 in glioblastoma development.,"Daubon T, Léon C, Clarke K, Andrique L, Salabert L, Darbo E, Pineau R, Guérit S, Maitre M, Dedieu S, Jeanne A, Bailly S, Feige JJ, Miletic H, Rossi M, Bello L, Falciani F, Bjerkvig R, Bikfalvi A.",Nat Commun,10,2019,2041-1723,1146,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,33,Y,Y,Y,Y,Y,2019-03-10,2019-03-08,1,NA
generic_name,27454118,MED,27454118,PMC4959382,10.1186/s12911-016-0315-2,CLASH: Complementary Linkage with Anchoring and Scoring for Heterogeneous biomolecular and clinical data.,"Nam Y, Kim M, Lee K, Shin H.",BMC Med Inform Decis Mak,16 Suppl 3,2016,1472-6947,72,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,N,N,2016-07-27,2016-07-25,NA,NA
generic_name,25261458,MED,25261458,PMC4299661,10.15252/msb.20145222,The role of the interactome in the maintenance of deleterious variability in human populations.,"Garcia-Alonso L, Jiménez-Almazán J, Carbonell-Caballero J, Vela-Boza A, Santoyo-López J, Antiñolo G, Dopazo J.",Mol Syst Biol,10,2014,1744-4292,752,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,20,Y,Y,N,Y,Y,2014-09-28,2014-09-26,NA,NA
generic_name,24516403,MED,24516403,PMC3916285,10.1371/journal.pgen.1004122,"Coherent functional modules improve transcription factor target identification, cooperativity prediction, and disease association.","Karczewski KJ, Karczewski KJ, Snyder M, Altman RB, Tatonetti NP.",PLoS Genet,10,2014,1553-7390; 1553-7404; ,e1004122,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,Y,Y,N,Y,18,Y,Y,N,Y,Y,2014-02-12,2014-02-06,2,NA
generic_name,22847540,MED,22847540,PMC3492881,10.3732/ajb.1200222,Ontologies as integrative tools for plant science.,"Walls RL, Athreya B, Cooper L, Elser J, Gandolfo MA, Jaiswal P, Mungall CJ, Preece J, Rensing S, Smith B, Stevenson DW.",Am J Bot,99,2012,0002-9122; 1537-2197; ,1263-1275,"research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,36,Y,Y,N,Y,N,2012-08-01,2012-07-30,8,NA
generic_name,29531263,MED,29531263,PMC5847565,10.1038/s41598-018-22631-z,"IMPPAT: A curated database of Indian Medicinal Plants, Phytochemistry And Therapeutics.","Mohanraj K, Karthikeyan BS, Vivek-Ananth RP, Chand RPB, Aparna SR, Mangalapandi P, Samal A.",Sci Rep,8,2018,2045-2322,4329,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,41,Y,Y,N,Y,N,2018-03-14,2018-03-12,1,NA
generic_name,25592589,MED,25592589,PMC4299946,NA,Microtask crowdsourcing for disease mention annotation in PubMed abstracts.,"Good BM, Nanis M, Wu C, Su AI.",Pac Symp Biocomput,NA,2015,2335-6928; 2335-6936; ,282-293,"research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,N,14,Y,Y,N,Y,N,2015-01-17,2015-01-01,NA,NA
generic_name,27990175,MED,27990175,PMC5156483,10.1504/ijdmb.2016.077072,The development of non-coding RNA ontology.,"Huang J, Eilbeck K, Smith B, Blake JA, Dou D, Huang W, Natale DA, Ruttenberg A, Huan J, Zimmermann MT, Jiang G, Lin Y, Wu B, Strachan HJ, de Silva N, Kasukurthi MV, Jha VK, He Y, Zhang S, Wang X, Liu Z, Borchert GM, Tan M.",Int J Data Min Bioinform,15,2016,1748-5673; 1748-5681; ,214-232,research-article; journal article,N,Y,N,Y,N,N,1,Y,Y,N,Y,N,2016-12-21,2016-01-01,3,NA
generic_name,27307606,MED,27307606,PMC4908366,10.1093/bioinformatics/btw282,Comparative analyses of population-scale phenomic data in electronic medical records reveal race-specific disease networks.,"Glicksberg BS, Li L, Badgeley MA, Shameer K, Kosoy R, Beckmann ND, Pho N, Hakenberg J, Ma M, Ayers KL, Hoffman GE, Dan Li S, Schadt EE, Patel CJ, Chen R, Dudley JT.",Bioinformatics,32,2016,1367-4803; 1367-4811; ,i101-i110,comparative study; research-article; journal article,Y,Y,N,Y,N,Y,19,Y,Y,N,Y,N,2016-06-17,2016-06-01,12,NA
generic_name,30848458,MED,30848458,PMC6657335,10.1007/978-1-4939-9089-4_6,Leveraging Big Data to Transform Drug Discovery.,"Glicksberg BS, Li L, Chen R, Dudley J, Chen B.",Methods Mol Biol,1939,2019,1064-3745; 1940-6029; ,91-118,"research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,N,3,Y,Y,N,Y,N,2019-03-09,2019-01-01,NA,NA
generic_name,30066664,MED,30066664,PMC6069766,10.1186/s12911-018-0636-4,An ontology-guided semantic data integration framework to support integrative data analysis of cancer survival.,"Zhang H, Guo Y, Li Q, George TJ, Shenkman E, Modave F, Bian J.",BMC Med Inform Decis Mak,18,2018,1472-6947,41,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,9,Y,Y,N,Y,N,2018-08-02,2018-07-23,suppl 2,NA
generic_name,27903883,MED,27903883,PMC5175370,10.1093/nar/gkw897,Function-driven discovery of disease genes in zebrafish using an integrated genomics big data resource.,"Shim H, Kim JH, Kim CY, Hwang S, Kim H, Yang S, Lee JE, Lee I.",Nucleic Acids Res,44,2016,0305-1048; 1362-4962; ,9611-9623,research-article; journal article,Y,Y,N,Y,N,Y,10,Y,Y,Y,Y,Y,2016-12-02,2016-10-05,20,NA
generic_name,26507285,MED,26507285,PMC4622021,10.1093/database/bav104,PhenoMiner: from text to a database of phenotypes associated with OMIM diseases. ,"Collier N, Groza T, Smedley D, Robinson PN, Oellrich A, Rebholz-Schuhmann D.",Database (Oxford),2015,2015,1758-0463,bav104,"im; research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,11,Y,Y,N,Y,N,2015-10-29,2015-10-27,NA,NA
generic_name,15588483,MED,15588483,PMC3525084,10.1186/1479-7364-1-3-229,Update on genome completion and annotations: Protein Information Resource.,"Wu C, Nebert DW.",Hum Genomics,1,2004,1473-9542; 1479-7364; ,229-233,"research support, u.s. gov't, p.h.s.; research-article; review; research support, u.s. gov't, non-p.h.s.; journal article",Y,Y,N,Y,N,N,13,Y,Y,N,Y,N,2008-01-29,2004-03-01,3,NA
generic_name,23151045,MED,23151045,PMC3562514,10.1186/1471-2164-13-620,MMpred: functional miRNA--mRNA interaction analyses by miRNA expression prediction.,"Stempor PA, Cauchi M, Wilson P.",BMC Genomics,13,2012,1471-2164,620,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,Y,3,Y,Y,N,Y,Y,2012-11-16,2012-11-14,NA,NA
generic_name,28601712,MED,28601712,PMC5572073,10.1016/j.compbiomed.2017.05.026,Supporting inter-topic entity search for biomedical Linked Data based on heterogeneous relationships.,"Zong N, Lee S, Ahn J, Kim HG.",Comput Biol Med,87,2017,0010-4825; 1879-0534; ,217-229,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,N,0,Y,Y,N,Y,N,2017-06-12,2017-05-31,NA,NA
generic_name,19761572,MED,19761572,PMC2745689,10.1186/1471-2105-10-s9-s2,Analysis of AML genes in dysregulated molecular networks.,"Lee E, Jung H, Radivojac P, Kim JW, Lee D.",BMC Bioinformatics,10 Suppl 9,2009,1471-2105,S2,"research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article",Y,Y,Y,Y,N,N,4,Y,Y,N,Y,Y,2010-01-19,2009-09-17,NA,NA
generic_name,33953184,MED,33953184,PMC8100170,10.1038/s41467-021-22517-1,Osteocyte transcriptome mapping identifies a molecular landscape controlling skeletal homeostasis and susceptibility to skeletal disease.,"Youlten SE, Kemp JP, Logan JG, Ghirardello EJ, Sergio CM, Dack MRG, Guilfoyle SE, Leitch VD, Butterfield NC, Komla-Ebri D, Chai RC, Corr AP, Smith JT, Mohanty ST, Morris JA, McDonald MM, Quinn JMW, McGlade AR, Bartonicek N, Jansson M, Hatzikotoulas K, Irving MD, Beleza-Meireles A, Rivadeneira F, Duncan E, Richards JB, Adams DJ, Lelliott CJ, Brink R, Phan TG, Eisman JA, Evans DM, Zeggini E, Baldock PA, Bassett JHD, Williams GR, Croucher PI.",Nat Commun,12,2021,2041-1723,2444,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,12,Y,Y,Y,Y,Y,2021-05-07,2021-05-05,1,NA
generic_name,30999858,MED,30999858,PMC6471696,10.1186/s12859-019-2687-7,Walking pathways with positive feedback loops reveal DNA methylation biomarkers of colorectal cancer.,"Kel A, Boyarskikh U, Stegmaier P, Leskov LS, Sokolov AV, Yevshin I, Mandrik N, Stelmashenko D, Koschmann J, Kel-Margoulis O, Krull M, Martínez-Cardús A, Moran S, Esteller M, Kolpakov F, Filipenko M, Wingender E.",BMC Bioinformatics,20,2019,1471-2105,119,research-article; journal article,Y,Y,N,Y,N,Y,10,Y,Y,N,Y,Y,2019-04-19,2019-04-18,suppl 4,NA
